ISOAlpha_3Code,country,WEO_Country_Code,target,target_year,forecast_season,horizon,forecast_year,type,prediction,tv_0.5,tv_1,tv_1.5,tv_2,cgroup,economy,euro,g7,g20,geoEmer,geolInc,oil,meangdppc,meanlfp
HUN,Hungary,944,ngdp_rpch,1990,S,0.5,1990,prediction,2.15314501989421,-5.96235885174112,-4.14705915336022,-3.99999868067779,-4.09999307792851,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,10779.651238265,52.0809375
HUN,Hungary,944,ngdp_rpch,1990,F,0,1990,prediction,-1.92395614597188,-5.96235885174112,-4.14705915336022,-3.99999868067779,-4.09999307792851,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,10779.651238265,52.0809375
HUN,Hungary,944,ngdp_rpch,1991,S,1.5,1990,prediction,2.93665468657489,-7.49999856844377,-11.0000030437389,-10.2028937560216,-11.8999992639511,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,10779.651238265,52.0809375
HUN,Hungary,944,ngdp_rpch,1991,F,1,1990,prediction,1.59974580638067,-7.49999856844377,-11.0000030437389,-10.2028937560216,-11.8999992639511,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,10779.651238265,52.0809375
HUN,Hungary,944,ngdp_rpch,1991,S,0.5,1991,prediction,-2.96906433530018,-7.49999856844377,-11.0000030437389,-10.2028937560216,-11.8999992639511,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,10779.651238265,52.0809375
HUN,Hungary,944,ngdp_rpch,1991,F,0,1991,prediction,-5.10683809455874,-7.49999856844377,-11.0000030437389,-10.2028937560216,-11.8999992639511,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,10779.651238265,52.0809375
HUN,Hungary,944,ngdp_rpch,1992,S,2.5,1990,prediction,3.24398361761171,-5.04018911305692,-4.40000039574873,-4.50000118129755,-5.11604486389118,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,10779.651238265,52.0809375
HUN,Hungary,944,ngdp_rpch,1992,F,2,1990,prediction,1.5142770965332,-5.04018911305692,-4.40000039574873,-4.50000118129755,-5.11604486389118,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,10779.651238265,52.0809375
HUN,Hungary,944,ngdp_rpch,1992,S,1.5,1991,prediction,1.75580755761169,-5.04018911305692,-4.40000039574873,-4.50000118129755,-5.11604486389118,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,10779.651238265,52.0809375
HUN,Hungary,944,ngdp_rpch,1992,F,1,1991,prediction,2.01817434493312,-5.04018911305692,-4.40000039574873,-4.50000118129755,-5.11604486389118,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,10779.651238265,52.0809375
HUN,Hungary,944,ngdp_rpch,1992,S,0.5,1992,prediction,8.55975396915698,-5.04018911305692,-4.40000039574873,-4.50000118129755,-5.11604486389118,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,10779.651238265,52.0809375
HUN,Hungary,944,ngdp_rpch,1992,F,0,1992,prediction,0,-5.04018911305692,-4.40000039574873,-4.50000118129755,-5.11604486389118,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,10779.651238265,52.0809375
HUN,Hungary,944,ngdp_rpch,1993,S,3.5,1990,prediction,3.18664040738161,-1.60000292158388,-2.02195173460374,-2.29125992549764,-0.827780273648471,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,10779.651238265,52.0809375
HUN,Hungary,944,ngdp_rpch,1993,F,3,1990,prediction,1.08642869299322,-1.60000292158388,-2.02195173460374,-2.29125992549764,-0.827780273648471,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,10779.651238265,52.0809375
HUN,Hungary,944,ngdp_rpch,1993,S,2.5,1991,prediction,4.15242802427649,-1.60000292158388,-2.02195173460374,-2.29125992549764,-0.827780273648471,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,10779.651238265,52.0809375
HUN,Hungary,944,ngdp_rpch,1993,F,2,1991,prediction,3.98820536978632,-1.60000292158388,-2.02195173460374,-2.29125992549764,-0.827780273648471,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,10779.651238265,52.0809375
