ISOAlpha_3Code,country,WEO_Country_Code,target,target_year,forecast_season,horizon,forecast_year,type,prediction,tv_0.5,tv_1,tv_1.5,tv_2,cgroup,economy,euro,g7,g20,geoEmer,geolInc,oil,meangdppc,meanlfp
"",Advanced Economies,110,ngdp_rpch,1990,S,0.5,1990,prediction,,2.5319060784017,2.55631912065513,2.49967714463604,2.38681926517592,1,<NA>,0,0,0,<NA>,<NA>,<NA>,,
"",Advanced Economies,110,ngdp_rpch,1990,F,0,1990,prediction,2.6385540769607,2.5319060784017,2.55631912065513,2.49967714463604,2.38681926517592,1,<NA>,0,0,0,<NA>,<NA>,<NA>,,
"",Advanced Economies,110,ngdp_rpch,1991,S,1.5,1990,prediction,,0.803106262098541,0.591260933624005,0.219992887662812,0.451774597167987,1,<NA>,0,0,0,<NA>,<NA>,<NA>,,
"",Advanced Economies,110,ngdp_rpch,1991,F,1,1990,prediction,2.41327332434989,0.803106262098541,0.591260933624005,0.219992887662812,0.451774597167987,1,<NA>,0,0,0,<NA>,<NA>,<NA>,,
"",Advanced Economies,110,ngdp_rpch,1991,S,0.5,1991,prediction,1.30175832229666,0.803106262098541,0.591260933624005,0.219992887662812,0.451774597167987,1,<NA>,0,0,0,<NA>,<NA>,<NA>,,
"",Advanced Economies,110,ngdp_rpch,1991,F,0,1991,prediction,1.29239977707758,0.803106262098541,0.591260933624005,0.219992887662812,0.451774597167987,1,<NA>,0,0,0,<NA>,<NA>,<NA>,,
"",Advanced Economies,110,ngdp_rpch,1992,S,2.5,1990,prediction,,1.49214569289906,1.6609304810759,1.60331677384586,1.50802675764996,1,<NA>,0,0,0,<NA>,<NA>,<NA>,,
"",Advanced Economies,110,ngdp_rpch,1992,F,2,1990,prediction,3.09446449553568,1.49214569289906,1.6609304810759,1.60331677384586,1.50802675764996,1,<NA>,0,0,0,<NA>,<NA>,<NA>,,
"",Advanced Economies,110,ngdp_rpch,1992,S,1.5,1991,prediction,2.78530787550577,1.49214569289906,1.6609304810759,1.60331677384586,1.50802675764996,1,<NA>,0,0,0,<NA>,<NA>,<NA>,,
"",Advanced Economies,110,ngdp_rpch,1992,F,1,1991,prediction,2.75962007163928,1.49214569289906,1.6609304810759,1.60331677384586,1.50802675764996,1,<NA>,0,0,0,<NA>,<NA>,<NA>,,
"",Advanced Economies,110,ngdp_rpch,1992,S,0.5,1992,prediction,1.78259263018117,1.49214569289906,1.6609304810759,1.60331677384586,1.50802675764996,1,<NA>,0,0,0,<NA>,<NA>,<NA>,,
"",Advanced Economies,110,ngdp_rpch,1992,F,0,1992,prediction,1.7176837746312,1.49214569289906,1.6609304810759,1.60331677384586,1.50802675764996,1,<NA>,0,0,0,<NA>,<NA>,<NA>,,
"",Advanced Economies,110,ngdp_rpch,1993,S,3.5,1990,prediction,,1.18724228697995,1.26712876872488,1.18887986461504,1.1205007488664,1,<NA>,0,0,0,<NA>,<NA>,<NA>,,
"",Advanced Economies,110,ngdp_rpch,1993,F,3,1990,prediction,3.10527936995706,1.18724228697995,1.26712876872488,1.18887986461504,1.1205007488664,1,<NA>,0,0,0,<NA>,<NA>,<NA>,,
"",Advanced Economies,110,ngdp_rpch,1993,S,2.5,1991,prediction,3.27731310809472,1.18724228697995,1.26712876872488,1.18887986461504,1.1205007488664,1,<NA>,0,0,0,<NA>,<NA>,<NA>,,
"",Advanced Economies,110,ngdp_rpch,1993,F,2,1991,prediction,3.25120860703991,1.18724228697995,1.26712876872488,1.18887986461504,1.1205007488664,1,<NA>,0,0,0,<NA>,<NA>,<NA>,,
"",Advanced Economies,110,ngdp_rpch,1993,S,1.5,1992,prediction,3.296782925494,1.18724228697995,1.26712876872488,1.18887986461504,1.1205007488664,1,<NA>,0,0,0,<NA>,<NA>,<NA>,,
"",Advanced Economies,110,ngdp_rpch,1993,F,1,1992,prediction,2.91747301808938,1.18724228697995,1.26712876872488,1.18887986461504,1.1205007488664,1,<NA>,0,0,0,<NA>,<NA>,<NA>,,
"",Advanced Economies,110,ngdp_rpch,1993,S,0.5,1993,prediction,1.73693887105257,1.18724228697995,1.26712876872488,1.18887986461504,1.1205007488664,1,<NA>,0,0,0,<NA>,<NA>,<NA>,,
"",Advanced Economies,110,ngdp_rpch,1993,F,0,1993,prediction,1.14364479906792,1.18724228697995,1.26712876872488,1.18887986461504,1.1205007488664,1,<NA>,0,0,0,<NA>,<NA>,<NA>,,
"",Advanced Economies,110,ngdp_rpch,1994,S,4.5,1990,prediction,,3.04938427007122,3.05134911335987,2.83524995832014,2.83163955992085,1,<NA>,0,0,0,<NA>,<NA>,<NA>,,
"",Advanced Economies,110,ngdp_rpch,1994,F,4,1990,prediction,3.08822478561519,3.04938427007122,3.05134911335987,2.83524995832014,2.83163955992085,1,<NA>,0,0,0,<NA>,<NA>,<NA>,,
