ISOAlpha_3Code,country,WEO_Country_Code,target,target_year,forecast_season,horizon,forecast_year,type,prediction,tv_0.5,tv_1,tv_1.5,tv_2,cgroup,economy,euro,g7,g20,geoEmer,geolInc,oil,meangdppc,meanlfp
TUN,Tunisia,744,ngdp_rpch,1990,S,0.5,1990,prediction,4.05797313205212,3.98831517040197,6.54140681713069,7.10000133273503,7.13999776078425,0,Emerging Market Economies,0,0,0,Middle East North Africa and Pakistan,<NA>,<NA>,3219.99100104913,45.9541176470588
TUN,Tunisia,744,ngdp_rpch,1990,F,0,1990,prediction,3.98831517040197,3.98831517040197,6.54140681713069,7.10000133273503,7.13999776078425,0,Emerging Market Economies,0,0,0,Middle East North Africa and Pakistan,<NA>,<NA>,3219.99100104913,45.9541176470588
TUN,Tunisia,744,ngdp_rpch,1991,S,1.5,1990,prediction,4.15837862464072,3.50000280688112,3.45999738358971,4.00000034713213,3.90000758329931,0,Emerging Market Economies,0,0,0,Middle East North Africa and Pakistan,<NA>,<NA>,3219.99100104913,45.9541176470588
TUN,Tunisia,744,ngdp_rpch,1991,F,1,1990,prediction,4.44340815723308,3.50000280688112,3.45999738358971,4.00000034713213,3.90000758329931,0,Emerging Market Economies,0,0,0,Middle East North Africa and Pakistan,<NA>,<NA>,3219.99100104913,45.9541176470588
TUN,Tunisia,744,ngdp_rpch,1991,S,0.5,1991,prediction,4.44340815723308,3.50000280688112,3.45999738358971,4.00000034713213,3.90000758329931,0,Emerging Market Economies,0,0,0,Middle East North Africa and Pakistan,<NA>,<NA>,3219.99100104913,45.9541176470588
TUN,Tunisia,744,ngdp_rpch,1991,F,0,1991,prediction,4.21897611585276,3.50000280688112,3.45999738358971,4.00000034713213,3.90000758329931,0,Emerging Market Economies,0,0,0,Middle East North Africa and Pakistan,<NA>,<NA>,3219.99100104913,45.9541176470588
TUN,Tunisia,744,ngdp_rpch,1992,S,2.5,1990,prediction,4.96656629252339,8.59999971628591,8.00000033480075,8.00000033480075,7.95618903953297,0,Emerging Market Economies,0,0,0,Middle East North Africa and Pakistan,<NA>,<NA>,3219.99100104913,45.9541176470588
TUN,Tunisia,744,ngdp_rpch,1992,F,2,1990,prediction,4.74087602113202,8.59999971628591,8.00000033480075,8.00000033480075,7.95618903953297,0,Emerging Market Economies,0,0,0,Middle East North Africa and Pakistan,<NA>,<NA>,3219.99100104913,45.9541176470588
TUN,Tunisia,744,ngdp_rpch,1992,S,1.5,1991,prediction,4.74087602113202,8.59999971628591,8.00000033480075,8.00000033480075,7.95618903953297,0,Emerging Market Economies,0,0,0,Middle East North Africa and Pakistan,<NA>,<NA>,3219.99100104913,45.9541176470588
TUN,Tunisia,744,ngdp_rpch,1992,F,1,1991,prediction,5.3437351355843,8.59999971628591,8.00000033480075,8.00000033480075,7.95618903953297,0,Emerging Market Economies,0,0,0,Middle East North Africa and Pakistan,<NA>,<NA>,3219.99100104913,45.9541176470588
TUN,Tunisia,744,ngdp_rpch,1992,S,0.5,1992,prediction,5.34374075955366,8.59999971628591,8.00000033480075,8.00000033480075,7.95618903953297,0,Emerging Market Economies,0,0,0,Middle East North Africa and Pakistan,<NA>,<NA>,3219.99100104913,45.9541176470588
TUN,Tunisia,744,ngdp_rpch,1992,F,0,1992,prediction,6.92746055675766,8.59999971628591,8.00000033480075,8.00000033480075,7.95618903953297,0,Emerging Market Economies,0,0,0,Middle East North Africa and Pakistan,<NA>,<NA>,3219.99100104913,45.9541176470588
TUN,Tunisia,744,ngdp_rpch,1993,S,3.5,1990,prediction,4.98635438677177,4.06973306244498,2.19965574458771,2.10569860932068,2.30000134196366,0,Emerging Market Economies,0,0,0,Middle East North Africa and Pakistan,<NA>,<NA>,3219.99100104913,45.9541176470588
TUN,Tunisia,744,ngdp_rpch,1993,F,3,1990,prediction,4.6556051109951,4.06973306244498,2.19965574458771,2.10569860932068,2.30000134196366,0,Emerging Market Economies,0,0,0,Middle East North Africa and Pakistan,<NA>,<NA>,3219.99100104913,45.9541176470588
