source,target,country,forecast_year,horizon,target_year,prediction,tv_1
IMF,ngdp_rpch,AUS,1990,0,1990,1.82698298620489,1.22638973147418
IMF,ngdp_rpch,BRA,1990,0,1990,-1.99999877004866,-4.59961032366468
IMF,ngdp_rpch,CHE,1990,0,1990,1.75504680876724,2.66360776943353
IMF,ngdp_rpch,CHN,1990,0,1990,3.50000335401184,4.98361146405233
IMF,ngdp_rpch,ESP,1990,0,1990,3.6410993517576,3.66336370639959
IMF,ngdp_rpch,IND,1990,0,1990,4.49007220216606,3.99891633972094
IMF,ngdp_rpch,KOR,1990,0,1990,7.3998264530406,8.95239387223283
IMF,ngdp_rpch,MEX,1990,0,1990,2.99999562665854,3.87772051360686
IMF,ngdp_rpch,NLD,1990,0,1990,3.84362085077203,3.46165742951512
IMF,ngdp_rpch,RUS,1990,0,1990,,
IMF,pcpi_pch,AUS,1990,0,1990,7.932578248887,7.25274278130696
IMF,pcpi_pch,BRA,1990,0,1990,1977.29981126028,2739.99987163208
IMF,pcpi_pch,CHE,1990,0,1990,5.21919011714751,5.40000068211923
IMF,pcpi_pch,CHN,1990,0,1990,6.50000336118,2.10000758666313
IMF,pcpi_pch,ESP,1990,0,1990,7.4280010556766,6.69950808145112
IMF,pcpi_pch,IND,1990,0,1990,7.98065770467649,10.0060249227199
IMF,pcpi_pch,KOR,1990,0,1990,8.30000379357177,8.59048814952672
IMF,pcpi_pch,MEX,1990,0,1990,25.0999989000236,26.5999950715226
IMF,pcpi_pch,NLD,1990,0,1990,2.69977296145565,2.47035580572064
IMF,pcpi_pch,RUS,1990,0,1990,,
IMF,ngdp_rpch,AUS,1991,0,1991,0.410268853480611,-1.97690821532477
IMF,ngdp_rpch,BRA,1991,0,1991,-2.10019996272562,0.998469213629161
IMF,ngdp_rpch,CHE,1991,0,1991,0.98897737789192,-0.353740726487284
IMF,ngdp_rpch,CHN,1991,0,1991,6.66609833212446,6.88550529170511
IMF,ngdp_rpch,ESP,1991,0,1991,2.73157209394701,2.36689859352752
IMF,ngdp_rpch,IND,1991,0,1991,0.499487519119479,2.48019721315524
IMF,ngdp_rpch,KOR,1991,0,1991,9.17501019841043,8.43106953833752
IMF,ngdp_rpch,MEX,1991,0,1991,4.15113066762849,3.6000090600361
IMF,ngdp_rpch,NLD,1991,0,1991,2.12674751776989,2.05925484477796
IMF,ngdp_rpch,RUS,1991,0,1991,,
IMF,pcpi_pch,AUS,1991,0,1991,4.37159113531063,3.23393287905724
IMF,pcpi_pch,BRA,1991,0,1991,339.099986158764,414.799984775321
IMF,pcpi_pch,CHE,1991,0,1991,4.69999514620698,5.83881692548147
IMF,pcpi_pch,CHN,1991,0,1991,7.49999717824572,2.69999559806333
IMF,pcpi_pch,ESP,1991,0,1991,6.27365418850285,5.90438458954907
IMF,pcpi_pch,IND,1991,0,1991,11.4646116841499,13.4130475603593
IMF,pcpi_pch,KOR,1991,0,1991,9.50000275408303,9.50000275408303
IMF,pcpi_pch,MEX,1991,0,1991,21.1000023896473,22.6999942509301
IMF,pcpi_pch,NLD,1991,0,1991,3.33524472847115,3.86107842973513
IMF,pcpi_pch,RUS,1991,0,1991,,
IMF,ngdp_rpch,AUS,1992,0,1992,3.04484499029349,1.83130052636871
IMF,ngdp_rpch,BRA,1992,0,1992,1.00233866447184,-0.927260565048515
IMF,ngdp_rpch,CHE,1992,0,1992,0.982930946389216,-0.626283678376727
IMF,ngdp_rpch,CHN,1992,0,1992,7.80620499541938,12.9883438173654
IMF,ngdp_rpch,ESP,1992,0,1992,2.45258022823045,0.98329623212563
IMF,ngdp_rpch,IND,1992,0,1992,4.49579831932774,3.30244794594246
IMF,ngdp_rpch,KOR,1992,0,1992,7.15132218475445,4.78851317717499
IMF,ngdp_rpch,MEX,1992,0,1992,4.00000967707423,2.62713128088599
IMF,ngdp_rpch,NLD,1992,0,1992,1.36877275080409,1.64440269209161
IMF,ngdp_rpch,RUS,1992,0,1992,,-18.4999968042869
IMF,pcpi_pch,AUS,1992,0,1992,1.99999838485947,0.985919542502489
IMF,pcpi_pch,BRA,1992,0,1992,796.799987265246,991.091987314652
IMF,pcpi_pch,CHE,1992,0,1992,4.50000483870798,4.04040222007558
IMF,pcpi_pch,CHN,1992,0,1992,6.00000604465449,5.49999832851611
IMF,pcpi_pch,ESP,1992,0,1992,6.05623116241478,5.89973459594217
IMF,pcpi_pch,IND,1992,0,1992,8.83534400438593,10.5147122730848
IMF,pcpi_pch,KOR,1992,0,1992,7.4999983945889,6.21236159443974
IMF,pcpi_pch,MEX,1992,0,1992,14.5000042112597,15.4999952121975
IMF,pcpi_pch,NLD,1992,0,1992,3.25000173556378,3.70000524487895
IMF,pcpi_pch,RUS,1992,0,1992,,1352.99997537373
IMF,ngdp_rpch,AUS,1993,0,1993,2.61880607604594,4.07543760341731
IMF,ngdp_rpch,BRA,1993,0,1993,4.0999759033836,4.95952931008714
IMF,ngdp_rpch,CHE,1993,0,1993,-0.699998597888729,-0.568807611116584
IMF,ngdp_rpch,CHN,1993,0,1993,13.4042657312276,13.3999972742842
IMF,ngdp_rpch,ESP,1993,0,1993,-0.572410156242043,-1.02148312906978
IMF,ngdp_rpch,IND,1993,0,1993,4.80437965355527,4.04846544119601
IMF,ngdp_rpch,KOR,1993,0,1993,4.90000033453095,5.52752742890943
IMF,ngdp_rpch,MEX,1993,0,1993,2.50648770372421,0.445156695156701
IMF,ngdp_rpch,NLD,1993,0,1993,-0.148165919544452,0.317053095131126
IMF,ngdp_rpch,RUS,1993,0,1993,-14.8999984962302,-11.9999996742384
IMF,pcpi_pch,AUS,1993,0,1993,2.29659765641337,1.81310187210759
IMF,pcpi_pch,BRA,1993,0,1993,2116.95996007621,2103.34474979633
IMF,pcpi_pch,CHE,1993,0,1993,3.60000443427886,3.28604359035238
IMF,pcpi_pch,CHN,1993,0,1993,9.00000035207651,13.0000000703447
IMF,pcpi_pch,ESP,1993,0,1993,4.69999857823611,4.60595125988359
IMF,pcpi_pch,IND,1993,0,1993,7.40854343144233,9.99295132266305
IMF,pcpi_pch,KOR,1993,0,1993,6.00000275959225,4.8012212666001
IMF,pcpi_pch,MEX,1993,0,1993,9.90000390841024,9.78558091645025
IMF,pcpi_pch,NLD,1993,0,1993,1.99999716653116,2.63157460733867
IMF,pcpi_pch,RUS,1993,0,1993,829.599947403835,915.300025277896
IMF,ngdp_rpch,AUS,1994,0,1994,4.21450387123488,5.39070028374233
IMF,ngdp_rpch,BRA,1994,0,1994,2.99999545816019,5.80000122746311
IMF,ngdp_rpch,CHE,1994,0,1994,1.69999572354886,1.20000315625335
IMF,ngdp_rpch,CHN,1994,0,1994,11.0000016691873,11.4784360829487
IMF,ngdp_rpch,ESP,1994,0,1994,1.36173417010192,1.97934020092232
IMF,ngdp_rpch,IND,1994,0,1994,4.7572896356658,4.85484440521689
IMF,ngdp_rpch,KOR,1994,0,1994,7.90174918008757,8.38898375411394
IMF,ngdp_rpch,MEX,1994,0,1994,1.50682503102286,3.49929554129755
IMF,ngdp_rpch,NLD,1994,0,1994,1.90630754870882,2.45000361947507
IMF,ngdp_rpch,RUS,1994,0,1994,-12.0000033316531,-14.999996205357
IMF,pcpi_pch,AUS,1994,0,1994,2.39786328786216,1.89498485987596
IMF,pcpi_pch,BRA,1994,0,1994,2425.8980097765,2407.55010986856
IMF,pcpi_pch,CHE,1994,0,1994,0.999994298090257,0.900905854375855
IMF,pcpi_pch,CHN,1994,0,1994,15.0000118279445,21.7021332327972
IMF,pcpi_pch,ESP,1994,0,1994,4.27579305467032,4.73000672947699
IMF,pcpi_pch,IND,1994,0,1994,8.46562923177825,10.1750742902151
IMF,pcpi_pch,KOR,1994,0,1994,6.00000288370362,6.2658333427889
IMF,pcpi_pch,MEX,1994,0,1994,5.99942670729512,6.96558879929059
IMF,pcpi_pch,NLD,1994,0,1994,2.80000184446911,2.70000227763969
IMF,pcpi_pch,RUS,1994,0,1994,336.300010539347,301.999957277842
IMF,ngdp_rpch,AUS,1995,0,1995,3.78708192467965,3.20300266678133
IMF,ngdp_rpch,BRA,1995,0,1995,5.09999764871576,4.19999779135873
IMF,ngdp_rpch,CHE,1995,0,1995,1.50000298766209,0.708610976571444
IMF,ngdp_rpch,CHN,1995,0,1995,11.3771753167177,10.200001236946
IMF,ngdp_rpch,ESP,1995,0,1995,3.24795258314172,2.95603351948848
IMF,ngdp_rpch,IND,1995,0,1995,5.45191370616502,6.83354448160909
IMF,ngdp_rpch,KOR,1995,0,1995,9.65129956269124,8.95225301564719
IMF,ngdp_rpch,MEX,1995,0,1995,-5.00000208759986,-6.94254674908033
IMF,ngdp_rpch,NLD,1995,0,1995,3.34161787210467,2.42000179810098
IMF,ngdp_rpch,RUS,1995,0,1995,-4.26984126984127,-4
IMF,pcpi_pch,AUS,1995,0,1995,4.50369978843386,2.67178301824143
IMF,pcpi_pch,BRA,1995,0,1995,70.1999902104163,59.5999913285547
IMF,pcpi_pch,CHE,1995,0,1995,1.8999990829289,1.78570408021024
IMF,pcpi_pch,CHN,1995,0,1995,17.9719952895022,14.8000140225228
IMF,pcpi_pch,ESP,1995,0,1995,4.81999927597723,4.67441269008582
IMF,pcpi_pch,IND,1995,0,1995,9.46189769986598,10.219994034877
IMF,pcpi_pch,KOR,1995,0,1995,4.99999764028678,4.47222193381247
IMF,pcpi_pch,MEX,1995,0,1995,31.0000821959226,34.9999935865027
IMF,pcpi_pch,NLD,1995,0,1995,2.30000105445676,1.99999564474236
IMF,pcpi_pch,RUS,1995,0,1995,180.800003066267,190.200007735356
IMF,ngdp_rpch,AUS,1996,0,1996,3.79303000942792,3.9103393491523
IMF,ngdp_rpch,BRA,1996,0,1996,2.45999861859429,2.91000450883461
IMF,ngdp_rpch,CHE,1996,0,1996,0.019969094897232,-0.661711165667889
IMF,ngdp_rpch,CHN,1996,0,1996,8.99999908637292,9.70001060571961
IMF,ngdp_rpch,ESP,1996,0,1996,2.2006378777168,2.17143219306719
IMF,ngdp_rpch,IND,1996,0,1996,6.39002367820905,6.92553919854542
IMF,ngdp_rpch,KOR,1996,0,1996,7.1749101203102,7.12556179959365
IMF,ngdp_rpch,MEX,1996,0,1996,3.62545202927858,5.08728318529113
IMF,ngdp_rpch,NLD,1996,0,1996,2.2394445054033,2.78702863558078
IMF,ngdp_rpch,RUS,1996,0,1996,-1.27992724867725,-2.79767997270556
IMF,pcpi_pch,AUS,1996,0,1996,2.90000222548565,2.71541400320987
IMF,pcpi_pch,BRA,1996,0,1996,12.3200012053567,11.0999985833888
IMF,pcpi_pch,CHE,1996,0,1996,0.900003153437989,0.80000077334994
IMF,pcpi_pch,CHN,1996,0,1996,8.99998607091146,6.1000033572673
IMF,pcpi_pch,ESP,1996,0,1996,3.39999871871886,3.54863535516448
